0,0.170796326794896,0,0.0369899550458419,0,-0.39186714516142
-0.000199551585657184,0.162053097641084,-1.99708598473342e-05,0.0343516714972235,-3.92937165855643e-05,-0.372405929854811
-0.000389141424026529,0.153743787150403,-3.79985516522875e-05,0.0322075756014741,-7.43716620628901e-05,-0.353823687546789
-0.00056926420962059,0.14584686574812,-5.42320383782341e-05,0.0301033643164159,-0.000105580269952137,-0.336158420803554
-0.000740389759873656,0.138341872075832,-6.88096799926458e-05,0.0277953634672463,-0.000133138846435096,-0.319481983761916
-0.000902927632227154,0.131874633387011,-8.15557621986347e-05,0.0230380545061847,-0.00015721264455609,-0.30442386163356
-0.00105732815364202,0.12589533565181,-9.28375261620717e-05,0.0178042716141322,-0.000178156278504695,-0.290551405542376
-0.00120404970626621,0.119379992967874,-0.000103367974116433,0.0163706481198489,-0.000197121814309283,-0.276269909751125
-0.00134342998313918,0.113188028905531,-0.000112687237406529,0.015052112483554,-0.000213840026252256,-0.262691783432106
-0.00147583253390646,0.107303398476713,-0.000120892255960539,0.0139404791099579,-0.000228538088295918,-0.249743418248139
-0.00160160281925154,0.101710852787537,-0.000128073051084254,0.0130287557378282,-0.000241395000714365,-0.237380407952145
-0.00172106912947385,0.0963958995392792,-0.000134313205691198,0.0122997388325778,-0.0002525722476222,-0.225575286250886
-0.00183454345308359,0.0913447654890911,-0.000139690309715566,0.011713241874026,-0.000262187853248829,-0.214308909357067
-0.00194232229869382,0.0865443607732453,-0.000144276373595989,0.0112343027268773,-0.00027035368694259,-0.203566651490652
-0.0020446874731848,0.0819822450004954,-0.000148138212416155,0.0108267252836021,-0.000277153933537032,-0.193335646972236
-0.00214190681885404,0.0776465950277339,-0.000151337803028316,0.010464444317212,-0.000282675036862394,-0.183601172807283
-0.0022342349120363,0.0735261743344802,-0.000153932616258816,0.0101306673046072,-0.000286996208673374,-0.174345471779747
-0.00232191372547563,0.0696103039168765,-0.000155975926096796,0.00981727596383677,-0.000290201887842782,-0.165548029943886
-0.00240517325655281,0.0658888346257982,-0.000157517097593147,0.00952084683923075,-0.000292373988790949,-0.157187230144671
-0.00248423212331633,0.0623521208774352,-0.000158601855043048,0.00923986746115511,-0.000293592753588783,-0.149241670416896
-0.00255929813012046,0.0589909956682445,-0.000159272531889346,0.00897336175092162,-0.000293934003677929,-0.141690781753582
-0.00263056880455093,0.0557967468295604,-0.000159568303662567,0.00872049633584403,-0.000293469471745591,-0.134514974654092
-0.00269823190720315,0.0527610944603553,-0.000159525405164945,0.00848050186537657,-0.000292266755383938,-0.127695625972675
-0.00276246591577401,0.0498761694796993,-0.000159177333008534,0.00825265999072301,-0.000290389582136112,-0.12121503564713
-0.00282344048483775,0.0471344932433603,-0.000158555034529701,0.00803629857470406,-0.000287898003449176,-0.115056381518713
-0.00288131688258868,0.0445289581717503,-0.000157687084023078,0.00783078790825866,-0.000284848582521198,-0.109203676078622
-0.00293624840575453,0.0420528093390367,-0.000156599847166331,0.00763553737985874,-0.000281294564677011,-0.103641725264039
-0.00298838077381664,0.0396996269757353,-0.000155317634441615,0.00744999250490306,-0.000277286034784664,-0.0983560892375384
-0.00303785250360208,0.0374633098394514,-0.000153862844300255,0.00727363226133364,-0.000272870063760996,-0.0933330450650988
-0.00308479526525408,0.0353380594107088,-0.000152256096762735,0.00710596668734365,-0.000268090845985383,-0.0885595512098794
-0.00312933422053144,0.0333183648729152,-0.00015051635809629,0.00694653470519749,-0.000262989829096148,-0.0840232137605231
-0.00317158834433277,0.031398988837571,-0.000148661057166738,0.00679490214156725,-0.000257605837359603,-0.079712254314849
-0.00321167073029311,0.0295749537777371,-0.000146706194019204,0.00665065991984209,-0.000251975189562939,-0.075615479442198
-0.00324968888125545,0.027841529134624,-0.00014466644120369,0.00651342240389937,-0.000246131812183209,-0.0717222516502873
-0.00328574498537564,0.0261942190639028,-0.000142555238325813,0.00638282587608387,-0.000240107348419607,-0.0680224617851553
-0.00331993617857993,0.0246287507900025,-0.000140384880270087,0.00625852713476314,-0.000233931263540349,-0.064506502795571
-0.00335235479405613,0.0231410635382192,-0.000138166599512677,0.00614020219898483,-0.000227630946884677,-0.0611652447960844
